GCN,0.6289356369210857,0.6297052083586728,0.6247742470653265,0.6305988349189395,0.6292395056078719,0.6290793355630255,0.6138731406672212,0.6274024413852798,0.6353156791366136,0.6227302818757892
SAGE,0.6295239090434656,0.6260982862120683,0.6237205276488462,0.6281951663889743,0.6296146583916402,0.6273864813203132,0.626277626492914,0.6250500184018282,0.6285338872002897,0.6277909182189422
GAT,0.6175640592668918,0.6097039781210704,0.6223160617386891,0.607315979080757,0.6224519632019755,0.5981148428205442,0.608195777193719,0.6019933890213341,0.6145907031071112,0.5859501213955054
GPR,0.6223551818664399,0.6153749333989369,0.6125791600278887,0.6106428268821176,0.615448294571114,0.6134462032429286,0.6110976084849215,0.6109936797869017,0.6134567753591559,0.6140810685359384
